,0
189,0.25764530897140503
190,0.4143364429473877
191,0.2978368401527405
192,0.40180984139442444
193,0.392261266708374
194,0.42752066254615784
195,0.43911969661712646
196,0.28484898805618286
197,0.4276614785194397
198,0.2319658100605011
199,0.3250064253807068
200,0.21403351426124573
201,0.3323083817958832
202,0.4391201138496399
203,0.3881308436393738
204,0.4374885559082031
205,0.3907817006111145
206,0.4447910785675049
207,0.4823789596557617
208,0.3791598677635193
209,0.44416218996047974
210,0.5231068730354309
211,0.4401998519897461
212,0.4105432331562042
213,0.22009789943695068
214,0.28782010078430176
215,0.3102661669254303
216,0.25118181109428406
217,0.42926186323165894
218,0.23456622660160065
219,0.3064197897911072
220,0.2822592258453369
221,0.3516327738761902
222,0.4724968671798706
223,0.415745347738266
224,0.20506581664085388
225,0.23961612582206726
226,0.30521467328071594
227,0.35248035192489624
228,0.23623314499855042
229,0.34577542543411255
230,0.2988584339618683
231,0.2954666316509247
232,0.3793015480041504
233,0.3191682696342468
234,0.21447555720806122
235,0.29879480600357056
236,0.4190346598625183
237,0.14967283606529236
238,0.19731035828590393
239,0.2539093792438507
240,0.3715822696685791
241,0.4213849902153015
242,0.4645059108734131
243,0.16033732891082764
244,0.44475987553596497
245,0.3060196042060852
246,0.19220727682113647
247,0.24573320150375366
248,0.1867384910583496
249,0.41086870431900024
250,0.30246207118034363
251,0.33981579542160034
252,0.3201996684074402
253,0.33133071660995483
254,0.4371830224990845
255,0.24541398882865906
256,0.29230865836143494
257,0.20043335855007172
258,0.5039747357368469
259,0.37855178117752075
260,0.28927862644195557
261,0.22945387661457062
262,0.2719504237174988
263,0.2477569580078125
264,0.3909156024456024
265,0.23454172909259796
266,0.28789380192756653
267,0.40115606784820557
268,0.2484496533870697
269,0.39139461517333984
270,0.3107021450996399
271,0.2547452449798584
272,0.2133258879184723
273,0.1818207949399948
274,0.23406831920146942
275,0.469631165266037
276,0.2938547134399414
277,0.3151702880859375
278,0.31444013118743896
279,0.3995155990123749
280,0.3810819387435913
281,0.4052954316139221
282,0.2675267457962036
283,0.23198018968105316
284,0.27927160263061523
285,0.304013192653656
286,0.5271525979042053
287,0.261044442653656
288,0.40940791368484497
289,0.2941633462905884
290,0.2733173370361328
291,0.4565606117248535
292,0.4273335933685303
293,0.24799177050590515
294,0.2213072031736374
295,0.3080753684043884
296,0.2822844386100769
297,0.2863161563873291
298,0.2978101670742035
299,0.2742323875427246
300,0.21189576387405396
301,0.21304097771644592
302,0.24834394454956055
303,0.2860204875469208
304,0.26986193656921387
305,0.231919527053833
306,0.23732702434062958
307,0.2356874644756317
308,0.23831911385059357
309,0.1999661922454834
310,0.3344171345233917
311,0.23717810213565826
312,0.2335202991962433
313,0.22838154435157776
314,0.3959103524684906
315,0.25661975145339966
316,0.22151488065719604
317,0.30061155557632446
318,0.2093476802110672
319,0.26108962297439575
320,0.25408315658569336
321,0.23525333404541016
322,0.2794908583164215
323,0.2104754000902176
324,0.19856497645378113
325,0.46457839012145996
326,0.4144633412361145
327,0.23767638206481934
328,0.19788934290409088
329,0.210963636636734
330,0.19211602210998535
331,0.20445795357227325
332,0.17147354781627655
333,0.22529855370521545
334,0.15646182000637054
335,0.1788187474012375
336,0.15651676058769226
337,0.12528137862682343
338,0.1846989542245865
339,0.25835368037223816
340,0.1451798528432846
341,0.22046241164207458
342,0.17771370708942413
343,0.14907889068126678
344,0.11334708333015442
345,0.2116742879152298
346,0.23064270615577698
347,0.17771045863628387
348,0.23066586256027222
349,0.283407062292099
350,0.1347922384738922
351,0.1515195369720459
352,0.1741127371788025
353,0.20432238280773163
354,0.1286950558423996
355,0.20659928023815155
356,0.22043976187705994
357,0.22481252253055573
358,0.24001769721508026
359,0.2405698597431183
360,0.32939672470092773
361,0.3391977548599243
362,0.337479829788208
363,0.2570253610610962
364,0.5207750797271729
365,0.3223906457424164
366,0.2642621099948883
367,0.34749436378479004
368,0.38189172744750977
369,0.19991432130336761
370,0.23250241577625275
371,0.2554675340652466
372,0.41754621267318726
373,0.2886508107185364
374,0.2973616421222687
375,0.3229438066482544
376,0.31694820523262024
377,0.3354315161705017
378,0.2704331576824188
379,0.2962488830089569
380,0.3710023760795593
381,0.3628351390361786
382,0.49387818574905396
383,0.33716344833374023
384,0.2815004289150238
385,0.2739083170890808
386,0.2950918972492218
387,0.31461846828460693
388,0.24361151456832886
389,0.24336840212345123
390,0.2911485731601715
391,0.2694637179374695
392,0.3686720132827759
393,0.3901558518409729
394,0.30930188298225403
395,0.3071380853652954
396,0.26364371180534363
397,0.4555307626724243
398,0.26031991839408875
399,0.34917497634887695
400,0.3844411373138428
401,0.30718231201171875
402,0.3107471466064453
403,0.28558075428009033
404,0.3275977671146393
405,0.3419538736343384
406,0.4627951979637146
407,0.3093079924583435
408,0.32363665103912354
409,0.2020282745361328
410,0.4917604327201843
411,0.4357849955558777
412,0.3766337037086487
413,0.25363993644714355
414,0.5224176645278931
415,0.2719305753707886
416,0.37879130244255066
417,0.254503458738327
418,0.3539661765098572
419,0.4276469051837921
420,0.31648629903793335
421,0.42664802074432373
422,0.4813651144504547
423,0.4868135452270508
424,0.20080351829528809
425,0.396315336227417
426,0.38807082176208496
427,0.23674173653125763
428,0.4599507451057434
429,0.27287304401397705
430,0.3687670826911926
431,0.2624070942401886
432,0.3058432638645172
433,0.5116070508956909
434,0.3029032349586487
435,0.42900240421295166
436,0.3055674135684967
437,0.25164610147476196
438,0.36208194494247437
439,0.2511591613292694
440,0.28824305534362793
441,0.2531501054763794
442,0.4430273175239563
443,0.3791710436344147
444,0.3725501596927643
445,0.3024330735206604
446,0.33509814739227295
447,0.4858478307723999
448,0.3533637523651123
449,0.2422233372926712
450,0.30919477343559265
451,0.40577006340026855
452,0.32743412256240845
453,0.33169084787368774
454,0.3059431314468384
455,0.36778658628463745
456,0.34500259160995483
457,0.26680803298950195
458,0.32628142833709717
459,0.28651049733161926
460,0.243233323097229
461,0.4204660654067993
462,0.5090605020523071
463,0.4706471562385559
464,0.14491713047027588
465,0.19103556871414185
466,0.16917063295841217
467,0.15897461771965027
468,0.20206418633460999
469,0.1268434077501297
470,0.15626215934753418
471,0.12319572269916534
472,0.1679781675338745
473,0.12563645839691162
474,0.2630589008331299
475,0.2026205062866211
476,0.20435883104801178
477,0.14036709070205688
478,0.11828730255365372
479,0.11574558168649673
480,0.12283408641815186
481,0.2185502052307129
482,0.1552332490682602
483,0.14593176543712616
484,0.10986671596765518
485,0.11967708170413971
486,0.14811426401138306
487,0.16951723396778107
488,0.1607189029455185
489,0.14050009846687317
490,0.1643139272928238
491,0.15282830595970154
492,0.16222423315048218
493,0.17603838443756104
494,0.22315096855163574
495,0.1382187008857727
496,0.13039042055606842
497,0.3174669146537781
498,0.12578649818897247
499,0.1864151954650879
500,0.256703644990921
501,0.15242712199687958
502,0.14206737279891968
503,0.13431459665298462
504,0.14251308143138885
505,0.11748187988996506
506,0.12017526477575302
507,0.17881111800670624
508,0.13507723808288574
509,0.13575713336467743
510,0.22938856482505798
511,0.11486411094665527
512,0.14207696914672852
513,0.1273173689842224
514,0.11543133109807968
515,0.14264929294586182
516,0.11163739114999771
517,0.12120163440704346
518,0.13746611773967743
519,0.15114536881446838
520,0.14140544831752777
521,0.1229640543460846
522,0.10610475391149521
523,0.22755993902683258
524,0.12319418042898178
525,0.1675083190202713
526,0.14329040050506592
527,0.19719135761260986
528,0.12711939215660095
529,0.1606934517621994
530,0.15768519043922424
531,0.10163086652755737
532,0.1447613686323166
533,0.15057945251464844
534,0.1870311200618744
535,0.17827528715133667
536,0.15404123067855835
537,0.14941835403442383
538,0.11122068762779236
539,0.13098743557929993
540,0.18049606680870056
541,0.3471742868423462
542,0.1466139853000641
543,0.14297589659690857
544,0.22351713478565216
545,0.22704589366912842
546,0.15631848573684692
547,0.14173957705497742
548,0.20356692373752594
549,0.2015300691127777
550,0.15182071924209595
551,0.14267003536224365
552,0.15274246037006378
553,0.30265671014785767
554,0.27912694215774536
555,0.32179614901542664
556,0.5420436859130859
557,0.3455182909965515
558,0.23966190218925476
559,0.24840706586837769
560,0.274435818195343
561,0.25061261653900146
562,0.21922752261161804
563,0.2579227685928345
564,0.18967680633068085
565,0.1974363476037979
566,0.16090063750743866
567,0.22249919176101685
568,0.10434237122535706
569,0.16078028082847595
570,0.15009254217147827
571,0.23519793152809143
572,0.20988954603672028
573,0.16802279651165009
574,0.14456364512443542
575,0.21071124076843262
576,0.11718546599149704
577,0.13123716413974762
578,0.13790437579154968
579,0.13944655656814575
580,0.11549431085586548
581,0.15723061561584473
582,0.13187476992607117
583,0.15252631902694702
584,0.23636378347873688
585,0.2316933572292328
586,0.26062870025634766
587,0.28644371032714844
588,0.35305073857307434
589,0.26363611221313477
590,0.1424354761838913
591,0.23733821511268616
592,0.26144805550575256
593,0.2935819923877716
594,0.2322363257408142
595,0.1854642778635025
596,0.18880966305732727
597,0.41483059525489807
598,0.22435863316059113
599,0.22202077507972717
600,0.2692910432815552
601,0.3401429057121277
602,0.22458359599113464
603,0.14548493921756744
604,0.16875511407852173
605,0.23267216980457306
606,0.20829109847545624
607,0.2010471224784851
608,0.24419079720973969
609,0.23220300674438477
610,0.15327851474285126
611,0.2089868038892746
612,0.24432766437530518
613,0.17640148103237152
614,0.13158202171325684
615,0.26548606157302856
616,0.21828213334083557
617,0.12755976617336273
618,0.20414027571678162
619,0.15342503786087036
620,0.2605969309806824
621,0.308432400226593
622,0.2568088173866272
623,0.2098359912633896
624,0.21117377281188965
625,0.31531521677970886
626,0.2608417570590973
627,0.2021082043647766
628,0.2854597270488739
629,0.1914314478635788
630,0.16538652777671814
631,0.29775846004486084
632,0.27651068568229675
633,0.23434726893901825
634,0.13199669122695923
635,0.22812868654727936
636,0.21142469346523285
637,0.20331978797912598
638,0.15678316354751587
639,0.18338477611541748
640,0.221201092004776
641,0.23630794882774353
642,0.16347423195838928
643,0.15629297494888306
644,0.17318123579025269
645,0.22214923799037933
646,0.16039824485778809
647,0.19075864553451538
648,0.141861230134964
649,0.14854830503463745
650,0.148848757147789
651,0.14222772419452667
652,0.14531733095645905
653,0.1345144808292389
654,0.12358907610177994
655,0.0832444354891777
656,0.20154303312301636
657,0.15411004424095154
658,0.10695280134677887
659,0.15839117765426636
660,0.14301645755767822
661,0.2274809181690216
662,0.15562200546264648
663,0.17963837087154388
664,0.19478362798690796
665,0.13965687155723572
666,0.19263187050819397
667,0.19658678770065308
668,0.16239434480667114
669,0.11872369796037674
670,0.16773855686187744
671,0.11554614454507828
672,0.12546375393867493
673,0.11573921144008636
674,0.3842546343803406
675,0.1008371040225029
676,0.08691898733377457
677,0.12065912783145905
678,0.126069575548172
679,0.14972849190235138
680,0.12554362416267395
681,0.4890613257884979
682,0.4403189718723297
683,0.36947011947631836
684,0.19385695457458496
685,0.23905077576637268
686,0.30606240034103394
687,0.22045576572418213
688,0.24788853526115417
689,0.2623211145401001
690,0.30450692772865295
691,0.21573451161384583
692,0.12093614786863327
693,0.10843011736869812
694,0.17957404255867004
695,0.13443459570407867
696,0.17358654737472534
697,0.1161062940955162
698,0.1470014452934265
699,0.14185746014118195
700,0.22127288579940796
701,0.17031830549240112
702,0.10194545239210129
703,0.14665281772613525
704,0.2076055109500885
705,0.13539902865886688
706,0.12427335232496262
707,0.10470188409090042
708,0.1324574053287506
709,0.1395208090543747
710,0.19444367289543152
711,0.18592724204063416
712,0.09961545467376709
713,0.1334754079580307
714,0.29962238669395447
715,0.16471600532531738
716,0.146952286362648
717,0.1119721531867981
718,0.162104994058609
719,0.1865040808916092
720,0.12238998711109161
721,0.14349204301834106
722,0.15094631910324097
723,0.1232960894703865
724,0.14769573509693146
725,0.1741437017917633
726,0.1641836166381836
727,0.15132389962673187
728,0.11929197609424591
729,0.131092831492424
730,0.1442117840051651
731,0.13104616105556488
732,0.13015784323215485
733,0.15969765186309814
734,0.12332921475172043
735,0.21616463363170624
736,0.22773897647857666
737,0.1704818457365036
738,0.1625688076019287
739,0.11044768244028091
740,0.1469976156949997
741,0.13801585137844086
742,0.16849984228610992
743,0.1513313502073288
744,0.1431862711906433
745,0.24064792692661285
746,0.18700098991394043
747,0.19335225224494934
748,0.09914068877696991
749,0.17625683546066284
750,0.19932857155799866
751,0.14377163350582123
752,0.13983190059661865
753,0.14210468530654907
754,0.23517797887325287
755,0.1449132263660431
756,0.20744511485099792
757,0.27686581015586853
758,0.14197373390197754
759,0.23347818851470947
760,0.13523489236831665
761,0.1816258281469345
762,0.17241084575653076
763,0.1231871023774147
764,0.29815125465393066
765,0.3139231204986572
766,0.14848516881465912
767,0.20623290538787842
768,0.14569665491580963
769,0.11355514079332352
770,0.2560429573059082
771,0.15325115621089935
772,0.18607226014137268
773,0.11551057547330856
774,0.13848194479942322
775,0.12068507075309753
776,0.20723238587379456
777,0.1384812742471695
778,0.20971500873565674
779,0.23970788717269897
780,0.18819741904735565
781,0.18683341145515442
782,0.1478901505470276
783,0.25864556431770325
784,0.18065406382083893
785,0.23868057131767273
786,0.278933584690094
787,0.19609704613685608
788,0.19368542730808258
789,0.18997202813625336
790,0.29124224185943604
791,0.22205978631973267
792,0.22838059067726135
793,0.21729141473770142
794,0.150064155459404
795,0.17671388387680054
796,0.18361063301563263
797,0.131527379155159
798,0.3151538074016571
799,0.1376606523990631
800,0.16449405252933502
801,0.1617783010005951
802,0.16544559597969055
803,0.14346431195735931
804,0.115636445581913
805,0.10475704073905945
806,0.11257322877645493
807,0.09707056730985641
808,0.19862648844718933
809,0.1782955378293991
810,0.14935541152954102
811,0.10340467095375061
812,0.18886390328407288
813,0.13539570569992065
814,0.15443970263004303
815,0.09672795236110687
816,0.15719805657863617
817,0.2727622091770172
818,0.12812703847885132
819,0.16272486746311188
820,0.15494604408740997
821,0.29804906249046326
822,0.1843886375427246
823,0.19412855803966522
824,0.1230216920375824
825,0.2948446273803711
826,0.13398078083992004
827,0.19934989511966705
828,0.21206986904144287
829,0.20738805830478668
830,0.15813790261745453
831,0.17080619931221008
832,0.40712863206863403
833,0.30452442169189453
834,0.3225952982902527
835,0.25381436944007874
836,0.15240716934204102
837,0.24445629119873047
838,0.13679657876491547
839,0.19417262077331543
840,0.13111014664173126
841,0.15998347103595734
842,0.17683018743991852
843,0.11196622997522354
844,0.2194070816040039
845,0.1792645901441574
846,0.25812798738479614
847,0.15830180048942566
848,0.13612963259220123
849,0.17336511611938477
850,0.22478210926055908
851,0.11767974495887756
852,0.2926982045173645
853,0.16033390164375305
854,0.11832176148891449
855,0.16255395114421844
856,0.1692602038383484
857,0.2641795873641968
858,0.14974233508110046
859,0.28921666741371155
860,0.3544917702674866
861,0.15368491411209106
862,0.2589528560638428
863,0.17041072249412537
864,0.15709185600280762
865,0.15619146823883057
866,0.13832572102546692
867,0.18295839428901672
868,0.1733359694480896
869,0.2103339433670044
870,0.1557392030954361
871,0.2262677550315857
872,0.378582239151001
873,0.13362713158130646
874,0.17292740941047668
875,0.21114389598369598
876,0.285844624042511
877,0.21362274885177612
878,0.2855830192565918
879,0.18514500558376312
880,0.1684805005788803
881,0.41420722007751465
882,0.125791996717453
883,0.17163671553134918
884,0.20668897032737732
885,0.15110692381858826
886,0.2575554847717285
887,0.22566896677017212
888,0.19154265522956848
889,0.16945281624794006
890,0.1367015540599823
891,0.16458964347839355
892,0.22490480542182922
893,0.2205117642879486
894,0.14848648011684418
895,0.276679128408432
896,0.20987620949745178
897,0.18726512789726257
898,0.22753770649433136
899,0.2004299759864807
900,0.17417705059051514
901,0.17603754997253418
902,0.18643778562545776
903,0.14577050507068634
904,0.23239454627037048
905,0.18978914618492126
906,0.34896647930145264
907,0.25587594509124756
908,0.146895170211792
909,0.2106848955154419
910,0.11732473224401474
911,0.15186765789985657
912,0.09696942567825317
913,0.17246615886688232
914,0.12320101261138916
915,0.18426668643951416
916,0.11260625720024109
917,0.15943129360675812
918,0.11184745281934738
919,0.1787251979112625
920,0.19932706654071808
921,0.11653424054384232
922,0.1794656366109848
923,0.16668716073036194
924,0.20629307627677917
925,0.1548454910516739
926,0.13210225105285645
927,0.19135837256908417
928,0.11695225536823273
929,0.14300554990768433
930,0.20868036150932312
931,0.16598761081695557
932,0.17336133122444153
933,0.2011212259531021
934,0.32271814346313477
935,0.25331905484199524
936,0.20191511511802673
937,0.1879778504371643
938,0.1915469467639923
939,0.20920860767364502
940,0.32871654629707336
941,0.250676691532135
942,0.24932365119457245
943,0.2544141113758087
944,0.3232307732105255
945,0.23069459199905396
946,0.34632113575935364
947,0.23547369241714478
948,0.22123610973358154
949,0.19416078925132751
950,0.2775675356388092
951,0.22128404676914215
952,0.286431223154068
953,0.45856964588165283
954,0.2817048728466034
955,0.31814056634902954
956,0.3829040825366974
957,0.28125685453414917
958,0.20345351099967957
959,0.2947635054588318
960,0.30468684434890747
961,0.3250473737716675
962,0.30605950951576233
963,0.28051257133483887
964,0.1729128658771515
965,0.21885983645915985
966,0.2703472971916199
967,0.12474551051855087
968,0.15930461883544922
969,0.1734866350889206
970,0.16337357461452484
971,0.13255544006824493
972,0.212627112865448
973,0.24404746294021606
974,0.2732482850551605
975,0.3395358622074127
976,0.17714868485927582
977,0.18123842775821686
978,0.16099496185779572
979,0.16595013439655304
980,0.10843051224946976
981,0.16171759366989136
982,0.17969933152198792
983,0.1442754566669464
984,0.24658864736557007
985,0.15358613431453705
986,0.15504354238510132
987,0.2619774341583252
988,0.19689884781837463
989,0.2853197157382965
990,0.20032110810279846
991,0.2117641270160675
992,0.20074494183063507
993,0.1879582405090332
994,0.13737857341766357
995,0.18717312812805176
996,0.15179309248924255
997,0.25547337532043457
998,0.15590520203113556
999,0.14441409707069397
1000,0.1585426777601242
1001,0.1753675788640976
1002,0.18860559165477753
1003,0.1953912377357483
1004,0.21682266891002655
1005,0.16627641022205353
1006,0.13234667479991913
1007,0.1899726241827011
1008,0.1872868686914444
1009,0.15977734327316284
1010,0.14901185035705566
1011,0.14527544379234314
1012,0.12720641493797302
1013,0.13940203189849854
1014,0.16360081732273102
1015,0.13825979828834534
1016,0.161080464720726
1017,0.16054323315620422
1018,0.2328203022480011
1019,0.14953821897506714
1020,0.17880423367023468
1021,0.227874755859375
1022,0.2687108516693115
1023,0.21482303738594055
1024,0.243401437997818
1025,0.19074422121047974
1026,0.15817785263061523
1027,0.13745145499706268
1028,0.15227310359477997
1029,0.12274353951215744
1030,0.2196270078420639
1031,0.12830714881420135
1032,0.11107316613197327
1033,0.14839088916778564
1034,0.1547001600265503
1035,0.12568435072898865
1036,0.1654593050479889
1037,0.17651158571243286
1038,0.10740154981613159
1039,0.17976726591587067
1040,0.12329932302236557
1041,0.12555287778377533
1042,0.13219968974590302
1043,0.09786844998598099
1044,0.16869264841079712
1045,0.1689450740814209
1046,0.10795828700065613
1047,0.11499063670635223
1048,0.18776701390743256
1049,0.13983696699142456
1050,0.199670672416687
1051,0.15515030920505524
1052,0.16103053092956543
1053,0.1561054140329361
1054,0.12637045979499817
1055,0.15347695350646973
1056,0.14908793568611145
1057,0.12539777159690857
1058,0.08407392352819443
1059,0.13954901695251465
1060,0.13047347962856293
1061,0.1747692972421646
1062,0.22910122573375702
1063,0.21609392762184143
1064,0.18288981914520264
1065,0.24927622079849243
1066,0.3672744631767273
1067,0.15291112661361694
1068,0.21077212691307068
1069,0.12448391318321228
1070,0.13359056413173676
1071,0.15375427901744843
1072,0.22926802933216095
1073,0.11501684784889221
1074,0.17907384037971497
1075,0.15606069564819336
1076,0.29313236474990845
1077,0.23209264874458313
1078,0.1704603135585785
1079,0.23019999265670776
1080,0.22304174304008484
1081,0.20139285922050476
1082,0.20050875842571259
1083,0.22953808307647705
1084,0.19199024140834808
1085,0.40271618962287903
1086,0.2847033143043518
1087,0.21662050485610962
1088,0.3203701972961426
1089,0.21748393774032593
1090,0.43408435583114624
1091,0.2826281785964966
1092,0.1847819834947586
1093,0.32171630859375
1094,0.3463589549064636
1095,0.37419164180755615
1096,0.3036320209503174
1097,0.242296040058136
1098,0.4009791612625122
1099,0.5463736653327942
1100,0.44347086548805237
1101,0.3387894034385681
1102,0.44066762924194336
1103,0.4943697154521942
1104,0.3655519187450409
1105,0.5366590619087219
1106,0.2238633930683136
1107,0.4453129768371582
1108,0.31322619318962097
1109,0.3805762529373169
1110,0.4565303325653076
1111,0.24122029542922974
1112,0.27322155237197876
1113,0.4295125901699066
1114,0.3680511713027954
1115,0.3766467869281769
1116,0.4175350069999695
1117,0.249887615442276
1118,0.40728962421417236
1119,0.2477726936340332
1120,0.36537155508995056
1121,0.4595259428024292
1122,0.49015578627586365
1123,0.43319714069366455
1124,0.35929030179977417
1125,0.3412674367427826
1126,0.45300668478012085
1127,0.2882234752178192
1128,0.37211817502975464
1129,0.28456124663352966
1130,0.394037127494812
1131,0.21929776668548584
1132,0.2955769896507263
1133,0.40552031993865967
1134,0.3657611012458801
1135,0.13137616217136383
1136,0.3840135633945465
1137,0.3254135251045227
1138,0.3617469072341919
1139,0.29127001762390137
1140,0.3023334741592407
1141,0.262707382440567
1142,0.2707788646221161
1143,0.22883689403533936
1144,0.3131299912929535
1145,0.1991652548313141
1146,0.2800142765045166
1147,0.4618377685546875
1148,0.2744590938091278
1149,0.45597028732299805
1150,0.28855082392692566
1151,0.34056556224823
1152,0.5059206485748291
1153,0.25654247403144836
1154,0.2455557882785797
1155,0.35676324367523193
1156,0.26437950134277344
1157,0.33803248405456543
1158,0.2287355661392212
1159,0.41430574655532837
1160,0.3526027798652649
1161,0.28208234906196594
1162,0.33736100792884827
1163,0.4236527681350708
1164,0.3032296299934387
1165,0.4540987014770508
1166,0.3422078788280487
1167,0.43346911668777466
1168,0.3222697377204895
1169,0.24656033515930176
1170,0.4584331214427948
1171,0.2797842025756836
1172,0.43179649114608765
1173,0.31886595487594604
1174,0.24545818567276
1175,0.45113134384155273
1176,0.17570580542087555
1177,0.3012094497680664
1178,0.3390282392501831
1179,0.31947407126426697
1180,0.1524534374475479
1181,0.18760433793067932
1182,0.21915209293365479
1183,0.12645287811756134
1184,0.18957054615020752
1185,0.20699042081832886
1186,0.14435085654258728
1187,0.2064768373966217
1188,0.17081338167190552
1189,0.14497914910316467
1190,0.4504619538784027
1191,0.1488049328327179
1192,0.12350808084011078
1193,0.1096239909529686
1194,0.13989144563674927
1195,0.12251961976289749
1196,0.13693034648895264
1197,0.09358545392751694
1198,0.12650226056575775
1199,0.14179617166519165
1200,0.15454207360744476
1201,0.11556998640298843
1202,0.11315055191516876
1203,0.159684419631958
1204,0.16661621630191803
1205,0.24904078245162964
1206,0.209945410490036
1207,0.1814371645450592
1208,0.2262304127216339
1209,0.25497618317604065
1210,0.23109501600265503
1211,0.28486084938049316
1212,0.3032289445400238
1213,0.23650111258029938
1214,0.1424504816532135
1215,0.1895260065793991
1216,0.25446856021881104
1217,0.24212300777435303
1218,0.2777259349822998
1219,0.24771256744861603
1220,0.24392810463905334
1221,0.10870441049337387
1222,0.17654994130134583
1223,0.17472852766513824
1224,0.20527377724647522
1225,0.11604920029640198
1226,0.16242830455303192
1227,0.20168712735176086
1228,0.23742243647575378
1229,0.17859843373298645
1230,0.18116694688796997
1231,0.16899138689041138
1232,0.3273814022541046
1233,0.1676301658153534
1234,0.3956257104873657
1235,0.14330747723579407
1236,0.1252356469631195
1237,0.15252645313739777
1238,0.13632266223430634
1239,0.14147715270519257
1240,0.13414911925792694
1241,0.11248825490474701
1242,0.2518038749694824
1243,0.1486547291278839
1244,0.18121375143527985
1245,0.18687017261981964
1246,0.1481812745332718
1247,0.11930552870035172
1248,0.12377573549747467
1249,0.1318550705909729
1250,0.17654210329055786
1251,0.13414904475212097
1252,0.12950783967971802
1253,0.12405475974082947
